date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,fips,positiveIncrease,negativeIncrease,total,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200317,MS,21,368,,,,,,,,,,3/17/2020 00:00,2020-03-17T00:00:00Z,03/16 20:00,,,2020-05-26T00:00:00Z,28,9,91,389,389,100,389,0,0,7f4967f2ba8f9cd25a81c808d482bc0fe0ae88e5,0,0,0,0,0,
20200317,MP,0,,,,,,,,,,,3/17/2020 01:30,2020-03-17T01:30:00Z,03/16 21:30,,,2020-05-26T00:00:00Z,69,0,0,0,0,0,0,0,0,3a8b70bd19056ee56e6251d0398f61d82dd1a481,0,0,0,0,0,
20200317,MO,8,207,,,,,,,,,,3/16/2020 20:00,2020-03-16T20:00:00Z,03/16 16:00,0,,2020-05-26T00:00:00Z,29,2,43,215,215,45,215,0,0,7cba5a21e85761d3ade956239e8e7cd197ec1453,0,0,0,0,0,
20200317,MN,60,2276,,,,,,,,,,3/17/2020 00:00,2020-03-17T00:00:00Z,03/16 20:00,,,2020-05-26T00:00:00Z,27,6,437,2336,2336,443,2336,0,0,52f82feef705569c0657605e74b37fcc9acdf989,0,0,0,0,0,
20200317,MI,2393,626,,,,,,,,,,3/17/2020 14:00,2020-03-17T14:00:00Z,03/17 10:00,,,2020-05-26T00:00:00Z,26,460,354,3019,3019,814,3019,0,0,4896404b7ae3fe52e8c41a56a7f5f4366a428ec5,0,0,0,0,0,
20200317,ME,32,1303,,,,,,,,,,3/17/2020 12:00,2020-03-17T12:00:00Z,03/17 08:00,,,2020-05-26T00:00:00Z,23,15,539,1335,1335,554,1335,0,0,e1038f9eeb58e94703b1fc8e9bb94077b0cb0762,0,0,0,0,0,
20200317,MD,57,94,,,,,,,,,,3/17/2020 10:00,2020-03-17T10:00:00Z,03/17 06:00,,,2020-05-26T00:00:00Z,24,20,0,151,151,20,151,0,0,8296254335531292abb499a3b04c569c676a07fc,0,0,0,0,0,
20200317,MA,118,1633,,,,,,,,,,3/16/2020 16:00,2020-03-16T16:00:00Z,03/16 12:00,,,2020-05-26T00:00:00Z,25,21,434,1751,1751,455,1751,0,0,8c801b1318b70c3a959ae8f918c83e664cffc344,0,0,0,0,0,
20200317,LA,137,286,,,,,,,,,,3/17/2020 10:30,2020-03-17T10:30:00Z,03/17 06:30,4,,2020-05-26T00:00:00Z,22,22,98,423,423,120,423,2,0,eb7cbec7c57d2cd1c96b1217bad1b1b767f9d899,0,0,0,0,0,
20200317,KY,22,295,,,,,,,,,,3/16/2020 16:00,2020-03-16T16:00:00Z,03/16 12:00,1,,2020-05-26T00:00:00Z,21,1,61,317,317,62,317,0,0,4fb22857e636124e08c46e54ca6ec18e18780b59,0,0,0,0,0,
20200317,KS,15,382,,,,,,,,,,3/17/2020 13:00,2020-03-17T13:00:00Z,03/17 09:00,1,,2020-05-26T00:00:00Z,20,4,216,397,397,220,397,0,0,5e839cc046715a6cc436792d07d11ab99f58db3e,0,0,0,0,0,
20200317,IN,30,129,,,,,,,,,,3/16/2020 23:59,2020-03-16T23:59:00Z,03/16 19:59,2,,2020-05-26T00:00:00Z,18,6,14,159,159,20,159,1,0,4dd9fb58d46ac2fb22d0dbda0445f25ed2d992a8,0,0,0,0,0,
20200317,IL,159,1340,,,,,,,,,,3/16/2020 00:00,2020-03-16T00:00:00Z,03/15 20:00,1,,2020-05-26T00:00:00Z,17,66,408,1499,1499,474,1499,1,0,75d73eb008742c3916a5c722ef641410e189b0b9,0,0,0,0,0,
20200317,ID,7,346,,,,,,,,,,3/17/2020 11:45,2020-03-17T11:45:00Z,03/17 07:45,,,2020-05-26T00:00:00Z,16,2,81,353,353,83,353,0,0,f75d92b4fe6e32ef89f6440992035671e5666f98,0,0,0,0,0,
20200317,IA,23,83,,,,,,,,,,3/17/2020 00:00,2020-03-17T00:00:00Z,03/16 20:00,,,2020-05-26T00:00:00Z,19,1,0,106,106,1,106,0,0,044cc57be4e549c893b9910cad1f40e8f68990a7,0,0,0,0,0,
20200317,HI,10,,,,,,,,,,,3/16/2020 18:00,2020-03-16T18:00:00Z,03/16 14:00,,,2020-05-26T00:00:00Z,15,3,0,10,10,3,10,0,0,30b3a826c9fd17e795bd295737026e9756756041,0,0,0,0,0,
20200317,GU,5,41,,,,,,,,,,3/17/2020 04:15,2020-03-17T04:15:00Z,03/17 00:15,,,2020-05-26T00:00:00Z,66,2,18,46,46,20,46,0,0,6cfdedf98b1dfbfba6012ef9bc700841a11741d4,0,0,0,0,0,
20200317,GA,146,,,,,,,,,,,3/17/2020 12:00,2020-03-17T12:00:00Z,03/17 08:00,1,,2020-05-26T00:00:00Z,13,25,0,146,146,25,146,0,0,8b19486dcf33435e5af00ed7d800cf81ff3a24d9,0,0,0,0,0,
20200317,FL,186,940,872,,,,,,,,,3/17/2020 11:00,2020-03-17T11:00:00Z,03/17 07:00,6,,2020-05-26T00:00:00Z,12,45,256,1998,1126,301,1126,2,0,9290181382bf05e6cef6f8ab1ac99f631af45310,0,0,0,0,0,
20200317,DE,16,36,,,,,,,,,,3/16/2020 11:40,2020-03-16T11:40:00Z,03/16 07:40,,,2020-05-26T00:00:00Z,10,8,0,52,52,8,52,0,0,981d80c9afb7ebbe463d9a4551220c2ac2009ce8,0,0,0,0,0,
20200317,DC,22,104,0,,,,,,,,,3/16/2020 19:00,2020-03-16T19:00:00Z,03/16 15:00,,,2020-05-26T00:00:00Z,11,5,8,126,126,13,126,0,0,9307a895a4ef9dc5c3ab99f1e1cb2edf5abd72ab,0,0,0,0,0,
20200317,CT,41,125,,,,,,,,,,3/16/2020 17:00,2020-03-16T17:00:00Z,03/16 13:00,,,2020-05-26T00:00:00Z,09,15,0,166,166,15,166,0,0,8315a59911c8750aef5b41a9ad796b0e694710a3,0,0,0,0,0,
20200317,CO,160,1056,,,,,,,,,,3/16/2020 17:00,2020-03-16T17:00:00Z,03/16 13:00,1,,2020-05-26T00:00:00Z,08,29,429,1216,1216,458,1216,0,0,371d6d620431a4d0f05ef169c2a2595ced39627d,0,0,0,0,0,
20200317,CA,483,7981,,,,,,,,,,3/16/2020 21:00,2020-03-16T21:00:00Z,03/16 17:00,11,,2020-05-26T00:00:00Z,06,148,0,8464,8464,148,8464,5,0,a0f5211f2cae927e58499ba7fe198921804982ca,0,0,0,0,0,
20200317,AZ,20,142,66,,,,,,,,,3/17/2020 00:00,2020-03-17T00:00:00Z,03/16 20:00,0,,2020-05-26T00:00:00Z,04,2,17,228,162,19,162,0,0,daf4065d9f49414a03f1764f617cfd7ed64e85bb,0,0,0,0,0,
20200317,AS,,,,,,,,,,,,3/14/2020 00:00,2020-03-14T00:00:00Z,03/13 20:00,,,2020-05-26T00:00:00Z,60,0,0,0,0,0,0,0,0,bc02fc9938e362fa3f7d2665816ac2ffa177f660,0,0,0,0,0,
20200317,AR,22,197,41,,,,,,,,,3/17/2020 00:00,2020-03-17T00:00:00Z,03/16 20:00,,,2020-05-26T00:00:00Z,05,0,65,260,219,65,219,0,0,487544f5ab986ce82f31b4c9b66b208bb548f304,0,0,0,0,0,
20200317,AL,36,28,,,,,,,,,,3/17/2020 11:15,2020-03-17T11:15:00Z,03/17 07:15,0,,2020-05-26T00:00:00Z,01,8,0,64,64,8,64,0,0,d8ad26e52438307269e15028657af6ae5e56eff7,0,0,0,0,0,
20200317,AK,3,334,,,,,,,,,,3/17/2020 00:01,2020-03-17T00:01:00Z,03/16 20:01,0,,2020-05-26T00:00:00Z,02,2,191,337,337,193,337,0,0,273b93f1a4131b5c103ad7b08148d84e554823ef,0,0,0,0,0,
20200316,WY,3,,,,,,,,,,,3/16/2020 15:04,2020-03-16T15:04:00Z,03/16 11:04,,,2020-05-26T00:00:00Z,56,0,0,3,3,0,3,0,0,8e5aae93a52985811a65966cd3c8fb21d180eeaa,0,0,0,0,0,
20200316,WV,0,80,4,,,,,,,,,3/16/2020 15:53,2020-03-16T15:53:00Z,03/16 11:53,0,,2020-05-26T00:00:00Z,54,0,42,84,80,42,80,0,0,7438b30f2ef32ace10dcc5d9f9a08ff0d39ac028,0,0,0,0,0,
20200316,WI,47,504,,,,,,,,,,3/16/2020 15:06,2020-03-16T15:06:00Z,03/16 11:06,,,2020-05-26T00:00:00Z,55,14,191,551,551,205,551,0,0,a3506b4b83dd50af0566fe9732768af245fa01fe,0,0,0,0,0,
20200316,WA,1577,22957,,,,,,,,,,3/16/2020 00:00,2020-03-16T00:00:00Z,03/15 20:00,69,,2020-05-26T00:00:00Z,53,300,4604,24534,24534,4904,24534,12,0,9e3a74f743b991cb4eb31800274e2193c65dfa0b,0,0,0,0,0,
20200316,VT,17,487,,,,,,,,,,3/16/2020 00:00,2020-03-16T00:00:00Z,03/15 20:00,,,2020-05-26T00:00:00Z,50,5,82,504,504,87,504,0,0,cf87ffb6ee952e608c9d4f94fe831af0eb2fae78,0,0,0,0,0,
20200316,VI,1,,,,,,,,,,,3/16/2020 15:58,2020-03-16T15:58:00Z,03/16 11:58,,,2020-05-26T00:00:00Z,78,0,0,1,1,0,1,0,0,54e545d873caffdbb4b9482f1d05f530597ed41d,0,0,0,0,0,
20200316,VA,51,438,,,,,,,,,,3/16/2020 16:09,2020-03-16T16:09:00Z,03/16 12:09,1,,2020-05-26T00:00:00Z,51,6,75,489,489,81,489,0,0,4757f07c520edb1c47532a65c3b62de87812e1ff,0,0,0,0,0,
20200316,UT,39,131,,,,,,,,,,3/16/2020 15:17,2020-03-16T15:17:00Z,03/16 11:17,0,,2020-05-26T00:00:00Z,49,11,0,170,170,11,170,0,0,19006fa015440ded82b784daf0ac3f5b4a9c7ace,0,0,0,0,0,
20200316,TX,57,,,,,,,,,,,3/16/2020 15:21,2020-03-16T15:21:00Z,03/16 11:21,,,2020-05-26T00:00:00Z,48,1,0,57,57,1,57,0,0,9fa05aa0c8cc470a73b3244bfd85024eded9f531,0,0,0,0,0,
20200316,TN,52,270,,,,,,,,,,3/16/2020 15:23,2020-03-16T15:23:00Z,03/16 11:23,,,2020-05-26T00:00:00Z,47,13,113,322,322,126,322,0,0,860d39d1b4678c73de39d9d707a5d6c178c62cee,0,0,0,0,0,
20200316,SD,10,494,0,,,,,,,,,3/16/2020 15:40,2020-03-16T15:40:00Z,03/16 11:40,,,2020-05-26T00:00:00Z,46,1,167,504,504,168,504,0,0,12e21d5a1acb0ac47e654e60ce8c3d00ca3fe024,0,0,0,0,0,
20200316,SC,28,235,,,,,,,,,,3/16/2020 15:24,2020-03-16T15:24:00Z,03/16 11:24,1,,2020-05-26T00:00:00Z,45,9,81,263,263,90,263,1,0,6596d5a9f0e816a07376e063ccbea6fda17541e2,0,0,0,0,0,
20200316,RI,21,308,149,,,,,,,,,3/16/2020 15:40,2020-03-16T15:40:00Z,03/16 11:40,,,2020-05-26T00:00:00Z,44,1,37,478,329,38,329,0,0,3ed986b75670541e8b8df7e172d68d8dd1c73325,0,0,0,0,0,
20200316,PR,5,9,,,,,,,,,,3/16/2020 15:44,2020-03-16T15:44:00Z,03/16 11:44,,,2020-05-26T00:00:00Z,72,0,0,14,14,0,14,0,0,5fe198dcaee03cd06b7842a9d697278204ebefa5,0,0,0,0,0,
20200316,PA,76,670,,,,,,,,,,3/16/2020 15:28,2020-03-16T15:28:00Z,03/16 11:28,,,2020-05-26T00:00:00Z,42,13,465,746,746,478,746,0,0,23b07e89bbfdce3b21e98aaa07d174a649000635,0,0,0,0,0,
20200316,OR,39,579,182,,,,,,,,,3/16/2020 15:38,2020-03-16T15:38:00Z,03/16 11:38,,,2020-05-26T00:00:00Z,41,3,159,800,618,162,618,0,0,8dd5460bce1a65cb823fbe8594818070b2acf7b1,0,0,0,0,0,
20200316,OK,10,174,29,,,,,,,,,3/16/2020 15:37,2020-03-16T15:37:00Z,03/16 11:37,,,2020-05-26T00:00:00Z,40,1,56,213,184,57,184,0,0,a11198b6444698aad959b86f967493e5b9a7821d,0,0,0,0,0,
20200316,OH,50,140,361,,,,,,,,,3/16/2020 15:36,2020-03-16T15:36:00Z,03/16 11:36,,,2020-05-26T00:00:00Z,39,14,1,551,190,15,190,0,0,d7476ca3bbe51dbc880d9bbbd35f484206b3b300,0,0,0,0,0,
20200316,NY,950,4543,,,,,,,,,,3/16/2020 16:22,2020-03-16T16:22:00Z,03/16 12:22,7,,2020-05-26T00:00:00Z,36,221,0,5493,5493,221,5493,4,0,8d6a31d7111ac1231702cc9dae80ec77521823aa,0,0,0,0,0,
20200316,NV,45,168,,,,,,,,,,3/16/2020 15:16,2020-03-16T15:16:00Z,03/16 11:16,1,,2020-05-26T00:00:00Z,32,24,0,213,213,24,213,1,0,059da319b95b99e47ba06ac3d8f806fddc988596,0,0,0,0,0,
20200316,NM,17,566,,,,,,,,,,3/16/2020 15:11,2020-03-16T15:11:00Z,03/16 11:11,,,2020-05-26T00:00:00Z,35,4,84,583,583,88,583,0,0,dd39d5fa2e8be02cbf8d8c77b1c1965c7308b4f8,0,0,0,0,0,
20200316,NJ,178,120,20,,,,,,,,,3/16/2020 15:08,2020-03-16T15:08:00Z,03/16 11:08,2,,2020-05-26T00:00:00Z,34,80,0,318,298,80,298,0,0,6f2d04f96e5186f4cf7ef7d69355cec18261e7c6,0,0,0,0,0,
20200316,NH,13,271,95,,,,,,,,,3/16/2020 15:12,2020-03-16T15:12:00Z,03/16 11:12,,,2020-05-26T00:00:00Z,33,0,0,379,284,0,284,0,0,95484e1a119833ff8a74403d3dfc27cd5599849c,0,0,0,0,0,
20200316,NE,18,170,,,,,,,,,,3/16/2020 15:32,2020-03-16T15:32:00Z,03/16 11:32,,,2020-05-26T00:00:00Z,31,1,90,188,188,91,188,0,0,2867dca6960d36b58edc2779d3e9f63e86c041dd,0,0,0,0,0,
20200316,ND,1,123,0,,,,,,,,,3/16/2020 15:45,2020-03-16T15:45:00Z,03/16 11:45,0,,2020-05-26T00:00:00Z,38,0,28,124,124,28,124,0,0,ac96903e03a7383ff6630cb882f325fcc806ab58,0,0,0,0,0,
20200316,NC,33,296,151,,,,,,,,,3/16/2020 15:33,2020-03-16T15:33:00Z,03/16 11:33,0,,2020-05-26T00:00:00Z,37,1,69,480,329,70,329,0,0,adc2b01c1f4930879683487da5b0b9d38762c3d2,0,0,0,0,0,
20200316,MT,7,198,,,,,,,,,,3/16/2020 15:51,2020-03-16T15:51:00Z,03/16 11:51,,,2020-05-26T00:00:00Z,30,0,95,205,205,95,205,0,0,6f73af9acb05ce550f4281292aea086aa2a3d641,0,0,0,0,0,
20200316,MS,12,277,,,,,,,,,,3/16/2020 15:52,2020-03-16T15:52:00Z,03/16 11:52,,,2020-05-26T00:00:00Z,28,2,193,289,289,195,289,0,0,6afdfd3cd0570f0b705efcc469020b7804af6f7f,0,0,0,0,0,
20200316,MP,0,,,,,,,,,,,3/16/2020 15:55,2020-03-16T15:55:00Z,03/16 11:55,,,2020-05-26T00:00:00Z,69,0,0,0,0,0,0,0,0,2e127354930ffea7e0e73f67626416f53861fbb3,0,0,0,0,0,
20200316,MO,6,164,,,,,,,,,,3/16/2020 15:52,2020-03-16T15:52:00Z,03/16 11:52,0,,2020-05-26T00:00:00Z,29,1,42,170,170,43,170,0,0,5bf37400e1444c49f8a3c7b379645f7abfc961a8,0,0,0,0,0,
20200316,MN,54,1839,,,,,,,,,,3/16/2020 15:52,2020-03-16T15:52:00Z,03/16 11:52,,,2020-05-26T00:00:00Z,27,19,452,1893,1893,471,1893,0,0,944f697538fc9d049858f2125a88bdaa03d8be4f,0,0,0,0,0,
20200316,MI,1933,272,30,,,,,,,,,3/16/2020 15:52,2020-03-16T15:52:00Z,03/16 11:52,,,2020-05-26T00:00:00Z,26,453,67,2235,2205,520,2205,0,0,74dfdc2b79dfa96db7749775c9e3d93d837673ef,0,0,0,0,0,
20200316,ME,17,764,,,,,,,,,,3/16/2020 15:51,2020-03-16T15:51:00Z,03/16 11:51,,,2020-05-26T00:00:00Z,23,14,673,781,781,687,781,0,0,5b357f8f6efc292511b16545a57a6c40926f00cb,0,0,0,0,0,
20200316,MD,37,94,,,,,,,,,,3/16/2020 15:49,2020-03-16T15:49:00Z,03/16 11:49,,,2020-05-26T00:00:00Z,24,6,0,131,131,6,131,0,0,a554aecb99ca205685fb997ddafaa965bae8194b,0,0,0,0,0,
20200316,MA,97,1199,,,,,,,,,,3/16/2020 15:48,2020-03-16T15:48:00Z,03/16 11:48,,,2020-05-26T00:00:00Z,25,33,615,1296,1296,648,1296,0,0,feea5f814a638b61f09da52a8e9539dd2092d2e1,0,0,0,0,0,
20200316,LA,115,188,,,,,,,,,,3/16/2020 15:50,2020-03-16T15:50:00Z,03/16 11:50,2,,2020-05-26T00:00:00Z,22,25,32,303,303,57,303,0,0,51aa0f5f207893adb53f5ef6ea175eaaf1838271,0,0,0,0,0,
20200316,KY,21,234,,,,,,,,,,3/16/2020 15:45,2020-03-16T15:45:00Z,03/16 11:45,1,,2020-05-26T00:00:00Z,21,5,95,255,255,100,255,1,0,7e43dbf312d2333f6ba3379840c1180bbf9e717d,0,0,0,0,0,
20200316,KS,11,166,,,,,,,,,,3/16/2020 16:17,2020-03-16T16:17:00Z,03/16 12:17,1,,2020-05-26T00:00:00Z,20,3,31,177,177,34,177,0,0,69e847d794db4d242d29709517103600a30ab54e,0,0,0,0,0,
20200316,IN,24,115,,,,,,,,,,3/16/2020 15:44,2020-03-16T15:44:00Z,03/16 11:44,1,,2020-05-26T00:00:00Z,18,5,13,139,139,18,139,1,0,7ae56131100e13d0ec1a836e9b397f53104270a8,0,0,0,0,0,
20200316,IL,93,932,,,,,,,,,,3/16/2020 15:43,2020-03-16T15:43:00Z,03/16 11:43,,,2020-05-26T00:00:00Z,17,29,483,1025,1025,512,1025,0,0,eb3ca24a4e50140046fe244f9d2f02ead6a843fb,0,0,0,0,0,
20200316,ID,5,265,,,,,,,,,,3/16/2020 15:42,2020-03-16T15:42:00Z,03/16 11:42,,,2020-05-26T00:00:00Z,16,0,91,270,270,91,270,0,0,392c8eed00a75a9d473e774748b807ce12dc68c6,0,0,0,0,0,
20200316,IA,22,83,,,,,,,,,,3/16/2020 15:41,2020-03-16T15:41:00Z,03/16 11:41,,,2020-05-26T00:00:00Z,19,4,0,105,105,4,105,0,0,1404adbf20401e24442b0d1eeb0a2c2ff8446b7f,0,0,0,0,0,
20200316,HI,7,,,,,,,,,,,3/16/2020 15:39,2020-03-16T15:39:00Z,03/16 11:39,,,2020-05-26T00:00:00Z,15,5,0,7,7,5,7,0,0,3aaddf73c6d277afde562a374e3d3a22ca0f8e1a,0,0,0,0,0,
20200316,GU,3,23,,,,,,,,,,3/16/2020 15:58,2020-03-16T15:58:00Z,03/16 11:58,,,2020-05-26T00:00:00Z,66,0,0,26,26,0,26,0,0,0a2e56763311cf55a6ba246f207cd8d442c3ed8b,0,0,0,0,0,
20200316,GA,121,,,,,,,,,,,3/16/2020 15:19,2020-03-16T15:19:00Z,03/16 11:19,1,,2020-05-26T00:00:00Z,13,22,0,121,121,22,121,0,0,0572ccbc3d2dd1dbcfcde7de5e210ef050a10685,0,0,0,0,0,
20200316,FL,141,684,514,,,,,,,,,3/16/2020 16:13,2020-03-16T16:13:00Z,03/16 12:13,4,,2020-05-26T00:00:00Z,12,25,6,1339,825,31,825,0,0,0c3aa18cc5bb55fae6741a94d9b96bff02a8bcc8,0,0,0,0,0,
20200316,DE,8,36,32,,,,,,,,,3/16/2020 15:37,2020-03-16T15:37:00Z,03/16 11:37,,,2020-05-26T00:00:00Z,10,2,0,76,44,2,44,0,0,4f8a0f35da0a7b204920c8538ba0f296e289ad68,0,0,0,0,0,
20200316,DC,17,96,7,,,,,,,,,3/16/2020 15:36,2020-03-16T15:36:00Z,03/16 11:36,,,2020-05-26T00:00:00Z,11,1,17,120,113,18,113,0,0,1bf3fe95c196ad5368fa42a96407e473fafba3d4,0,0,0,0,0,
20200316,CT,26,125,,,,,,,,,,3/16/2020 15:36,2020-03-16T15:36:00Z,03/16 11:36,,,2020-05-26T00:00:00Z,09,6,0,151,151,6,151,0,0,3ec140bf63269c146fe1f0983071cfee1d669b00,0,0,0,0,0,
20200316,CO,131,627,,,,,,,,,,3/16/2020 15:35,2020-03-16T15:35:00Z,03/16 11:35,1,,2020-05-26T00:00:00Z,08,0,0,758,758,0,758,0,0,9726ad026d7dc659a12294368b7767862defda28,0,0,0,0,0,
20200316,CA,335,7981,,,,,,,,,,3/16/2020 15:10,2020-03-16T15:10:00Z,03/16 11:10,6,,2020-05-26T00:00:00Z,06,42,7065,8316,8316,7107,8316,1,0,6b08bee7c20d565b7f2fc839f166ed4325058a9f,0,0,0,0,0,
20200316,AZ,18,125,63,,,,,,,,,3/16/2020 16:16,2020-03-16T16:16:00Z,03/16 12:16,0,,2020-05-26T00:00:00Z,04,6,4,206,143,10,143,0,0,3e6acba5ed310ea9f0090db98b5a6511e324d11f,0,0,0,0,0,
20200316,AS,,,,,,,,,,,,3/16/2020 15:54,2020-03-16T15:54:00Z,03/16 11:54,,,2020-05-26T00:00:00Z,60,0,0,0,0,0,0,0,0,a2da7b0fe49c5335316059b79dd16e64a580de93,0,0,0,0,0,
20200316,AR,22,132,14,,,,,,,,,3/16/2020 15:08,2020-03-16T15:08:00Z,03/16 11:08,,,2020-05-26T00:00:00Z,05,6,29,168,154,35,154,0,0,4980665d69e2aafb8f4c724759d0a7ab4b819239,0,0,0,0,0,
20200316,AL,28,28,40,,,,,,,,,3/16/2020 15:08,2020-03-16T15:08:00Z,03/16 11:08,0,,2020-05-26T00:00:00Z,01,16,0,96,56,16,56,0,0,6a3903d08139fc9c147be20827b627cece222589,0,0,0,0,0,
20200316,AK,1,143,,,,,,,,,,3/16/2020 15:06,2020-03-16T15:06:00Z,03/16 11:06,0,,2020-05-26T00:00:00Z,02,0,0,144,144,0,144,0,0,099114faad45f5204323a8e2a9675fb5329071c7,0,0,0,0,0,
20200315,WY,3,,,,,,,,,,,3/14/2020 00:00,2020-03-14T00:00:00Z,03/13 20:00,,,2020-05-26T00:00:00Z,56,1,0,3,3,1,3,0,0,b83576d2f899f300227990765d61f095fa199350,0,0,0,0,0,
20200315,WV,0,38,1,,,,,,,,,3/14/2020 00:00,2020-03-14T00:00:00Z,03/13 20:00,0,,2020-05-26T00:00:00Z,54,0,12,39,38,12,38,0,0,68183f76fb2fb3254f608ae58ecfa1303152d9df,0,0,0,0,0,
20200315,WI,33,313,,,,,,,,,,3/14/2020 15:00,2020-03-14T15:00:00Z,03/14 11:00,,,2020-05-26T00:00:00Z,55,14,144,346,346,158,346,0,0,e4b0a948a496e68a1a13873fac4ef1301976ce59,0,0,0,0,0,
20200315,WA,1277,18353,,,,,,,,,,3/15/2020 00:00,2020-03-15T00:00:00Z,03/14 20:00,57,,2020-05-26T00:00:00Z,53,106,1585,19630,19630,1691,19630,6,0,fc74c59cbe48eab2ed8687d6c987e10ea1f3e376,0,0,0,0,0,
20200315,VT,12,405,,,,,,,,,,3/15/2020 00:00,2020-03-15T00:00:00Z,03/14 20:00,,,2020-05-26T00:00:00Z,50,4,73,417,417,77,417,0,0,ffd1238193538547bca2fce269712f923838d1d0,0,0,0,0,0,
20200315,VA,45,363,,,,,,,,,,3/15/2020 14:15,2020-03-15T14:15:00Z,03/15 10:15,1,,2020-05-26T00:00:00Z,51,15,246,408,408,261,408,1,0,6aa7c1a1fd09ea52b17677146f3172cdd726a6be,0,0,0,0,0,
20200315,UT,28,131,,,,,,,,,,3/15/2020 14:45,2020-03-15T14:45:00Z,03/15 10:45,0,,2020-05-26T00:00:00Z,49,22,0,159,159,22,159,0,0,60d73fc1121960b5fd507f4457394d798d6a52ae,0,0,0,0,0,
20200315,TX,56,,,,,,,,,,,3/15/2020 13:00,2020-03-15T13:00:00Z,03/15 09:00,,,2020-05-26T00:00:00Z,48,5,0,56,56,5,56,0,0,4f9663535baec90c0a2814feff2fcdcc9c1d29ca,0,0,0,0,0,
20200315,TN,39,157,,,,,,,,,,3/15/2020 15:00,2020-03-15T15:00:00Z,03/15 11:00,,,2020-05-26T00:00:00Z,47,7,27,196,196,34,196,0,0,e1a7ba07556879f1fb47e4569c842d511c6405c5,0,0,0,0,0,
20200315,SD,9,327,6,,,,,,,,,3/15/2020 00:00,2020-03-15T00:00:00Z,03/14 20:00,,,2020-05-26T00:00:00Z,46,0,145,342,336,145,336,0,0,cf0c2b41f135306f004b80c85650069e906bdcc6,0,0,0,0,0,
20200315,SC,19,154,,,,,,,,,,3/14/2020 16:18,2020-03-14T16:18:00Z,03/14 12:18,,,2020-05-26T00:00:00Z,45,6,44,173,173,50,173,0,0,97c3bb9545f586ba88593a6668fcf39ae5d4ccc2,0,0,0,0,0,
20200315,RI,20,271,57,,,,,,,,,3/15/2020 00:00,2020-03-15T00:00:00Z,03/14 20:00,,,2020-05-26T00:00:00Z,44,0,73,348,291,73,291,0,0,a7f02470d7d25b18fb6a387798511abb54c2b314,0,0,0,0,0,
20200315,PA,63,205,183,,,,,,,,,3/15/2020 12:00,2020-03-15T12:00:00Z,03/15 08:00,,,2020-05-26T00:00:00Z,42,16,0,451,268,16,268,0,0,6e5ba1204b74caaecc720af726cd3b4a4ee2fc17,0,0,0,0,0,
20200315,OR,36,420,225,,,,,,,,,3/14/2020 14:00,2020-03-14T14:00:00Z,03/14 10:00,,,2020-05-26T00:00:00Z,41,6,83,681,456,89,456,0,0,18058566b4324a3df7b24a79fdc68db60f973d5c,0,0,0,0,0,
20200315,OK,9,118,12,,,,,,,,,3/15/2020 12:15,2020-03-15T12:15:00Z,03/15 08:15,,,2020-05-26T00:00:00Z,40,5,82,139,127,87,127,0,0,fe3f56411b2b991eb829c1d31c3ac315fbc6cf8d,0,0,0,0,0,
20200315,OH,36,139,350,,,,,,,,,3/15/2020 14:00,2020-03-15T14:00:00Z,03/15 10:00,,,2020-05-26T00:00:00Z,39,23,89,525,175,112,175,0,0,d0476dd4d8f459c9eeb8ec54e70fb1ed868e4977,0,0,0,0,0,
20200315,NY,729,4543,,,,,,,,,,3/15/2020 00:00,2020-03-15T00:00:00Z,03/14 20:00,3,,2020-05-26T00:00:00Z,36,205,1764,5272,5272,1969,5272,3,0,d0794edb07d3abe2eed72ae1624eb8cd72de3ab9,0,0,0,0,0,
20200315,NV,21,168,164,,,,,,,,,3/14/2020 17:05,2020-03-14T17:05:00Z,03/14 13:05,,,2020-05-26T00:00:00Z,32,1,0,353,189,1,189,0,0,e1f091aa8f9a9ae5679167bea575b3f8ec3f712d,0,0,0,0,0,
20200315,NM,13,482,,,,,,,,,,3/13/2020 13:00,2020-03-13T13:00:00Z,03/13 09:00,,,2020-05-26T00:00:00Z,35,3,245,495,495,248,495,0,0,b7904c5de6c5edd7919321d5f6416800f22567f6,0,0,0,0,0,
20200315,NJ,98,120,34,,,,,,,,,3/15/2020 13:00,2020-03-15T13:00:00Z,03/15 09:00,2,,2020-05-26T00:00:00Z,34,48,23,252,218,71,218,1,0,8e9244fd3f48dabcdc23226ebd3686f6b64e7e7a,0,0,0,0,0,
20200315,NH,13,271,95,,,,,,,,,3/15/2020 09:00,2020-03-15T09:00:00Z,03/15 05:00,,,2020-05-26T00:00:00Z,33,6,59,379,284,65,284,0,0,fee31305d0f5253a5856bafc567df746e8f9b141,0,0,0,0,0,
20200315,NE,17,80,33,,,,,,,,,3/15/2020 00:00,2020-03-15T00:00:00Z,03/14 20:00,,,2020-05-26T00:00:00Z,31,3,0,130,97,3,97,0,0,ace5bab5a4681796f69b97f22638541f30cbbca1,0,0,0,0,0,
